text	label
CCNC(=O)Nc1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)C(C)SC(C)C#C)c1cn(nc1Cl)c2cccnc2	0
C1CC([NH2+]C2=NCCO2)c3ccccc3C1	1
CC(C)C(=O)N(C)c1cn(nc1C)c2cccnc2	1
CCN(C(=O)CCn1cnnn1)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)c1cc(ccn1)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
CCCC(CC(=O)N(C)c1cn(nc1Cl)c2cccnc2)SC	1
COCc1nccc(NC(=O)c2cccnc2)n1	0
[O-][N+](=O)c1cnccc1Sc2ccccn2	0
CCN(C(=O)C1C[C@@H]1SC)c2cn(nc2C)c3cncc(F)c3	1
CCN(C(=O)C(C)Sc1cccc(n1)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
CO\N=C/NC(=O)c1ccc(cc1C(F)(F)F)\C(=C\C(c2cc(Cl)c(Cl)c(Cl)c2)C(F)(F)F)\F	0
CCN(C(=O)CCSC1CC(F)(F)C1)c2cn(nc2Cl)c3cccnc3	1
CN(CC(F)(F)F)C(=O)CNC(=O)c1ccc(cc1C(F)(F)F)\C(=C\C(c2ccc(F)c(Cl)c2)C(F)(F)F)\F	1
CCN(C(=O)CCSCCC(F)(F)F)c1cn(nn1)c2cccnc2	0
Cc1cccc(\C=N\N=C\c2cc(C)ccn2)c1	0
FC(F)(F)c1cc(ccn1)c2cnn(c2)c3cccnc3	0
CS\C(=N/Cc1ccccc1F)\N2CCOC2=O	1
FC(F)(F)CCNC(=O)c1cc(NC(=O)[C@@H]2[C@@H](c3cc(Cl)cc(Cl)c3)C2(Cl)Cl)ccc1Cl	0
CN(C(=O)c1cccc(SC(F)F)c1)c2sc([nH+]c2C)c3cccnc3	0
CC(C)C[C@H](NC(=O)[C@H](COCc1ccccc1)NC(=O)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2	0
CON(C)C(=O)c1cccc(NC(=O)c2cccnc2)n1	0
CCCSCC(C)(C)C(=O)N(C)c1nnc(s1)c2cncnc2	0
CS(=O)CC(=O)N(CC1CC1)c2cn(nc2Cl)c3cccnc3	1
FC(F)(F)c1ccc2cn(nc2c1)c3ccncc3	0
FC(F)(F)C(F)(F)c1ccc(COc2ncncc2Br)cc1	0
CCCSCC(C)C(=O)N(C)c1nnc(s1)c2cncc(F)c2	0
O=C(Nc1cccc(NC(=O)c2ncccn2)n1)c3cccnc3	0
CSCC(C)C(=O)N(C(=O)C=C)c1sc([nH+]c1C)c2cccnc2	0
Cc1nsc(NC(=O)\C(=C/[NH2+]C2CC2)\c3ccc(Oc4ccc(cc4)C(F)(F)F)cc3)c1Cl	1
CCN(C(=O)N(C)CC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
COc1cnccc1c2cc(on2)c3ccc(cc3)C(F)(F)F	0
CSc1nc(cc(n1)C(F)(F)F)c2cn(nc2C)c3cccnc3	0
FC(=CCCOC(=O)c1ccc(cc1)S(=O)c2ccccc2)F	0
FC(F)c1cc(nc2c(cnn12)C#N)c3ccc(Cl)cc3	0
Cc1ccc(nc1)C(=O)c2cc3OCOc3cc2c4ccc(F)c(C)c4	0
COc1ccccc1c2csc(N=S(=O)(C)C(C)c3ccc(nc3)C(F)(F)F)n2	0
CCSCCSCc1cn(nc1C)c2cncc(F)c2	0
Cc1cccc(\C=N\N=C\c2cccc(C)c2)c1	0
CSCC(C)C(=O)N(CC#C)c1sc([nH+]c1C)c2cncc(F)c2	1
CS(=O)(=NC#N)C(CC1CC1)c2ccc(Cl)nc2	0
COC(C)CC(=O)N(C)c1cn(nc1Cl)c2cccnc2	0
Cn1ccc(\C=N\N=C\c2ccc(cc2)C(F)(F)F)n1	0
CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)c1cn(nc1C)c2cccnc2	0
CCN(C(=O)C(C)OC(=O)N(C)OC)c1cn(nc1Cl)c2cccnc2	0
CSc1nccc(n1)n2cnc(c2)c3cccnc3	0
CSCC(C)C(=O)N(C)c1cn(nn1)c2cccnc2	1
O=C(NC1CCCCC1)c2cccc3nn(cc23)c4cccnc4	1
CN(C(=O)SCC(F)(F)F)c1c[nH+]c(s1)c2cccnc2	0
CSCCC(=O)N(C)c1nnc(s1)c2cncs2	0
CCN(C(=O)NC1CC1)c2sc(nc2Cl)c3cccnc3	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=O)Sc2nc(C)cc(C)n2)C	0
CS(=O)(=NC(=O)C(F)(F)F)Cc1ccc(Cl)nc1	0
CCCN(C)C(=O)N(CC)c1sc(nc1Cl)c2cncc(F)c2	0
CCC(C)\C=N\N(C)c1nnc(s1)c2cccnc2	0
BrCC(Br)CCC(=O)Nc1nnc(s1)c2cccnc2	0
CS[C@@H]1C[C@H]1C(=O)N(C)c2cn(nc2Br)c3cccnc3	0
CCOc1ccc(cc1)c2csc(N=S(=O)(C)C(C)c3ccc(nc3)C(F)(F)F)n2	0
CC(NC(=S)N1CCOC1=S)c2cccs2	0
FC(F)C(=O)Nc1nc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(Cl)c4)C3(Cl)Cl)ccc2Cl)c(F)cc1F	0
CS\C(=N/Cc1cccc(Cl)c1C)\N2CCOC2=O	1
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2ccccc2)C	0
CCN(C(=O)C1CCN(CC1)C(=O)CC(F)(F)F)c2sc(nc2Cl)c3cccnc3	0
CCN(CC(C)CSC)c1cn(nc1C)c2cncc(F)c2	0
CSC(C)C(=O)N(C)c1sc([nH+]c1C)c2cccnc2	0
CCSc1cncc(F)c1C2OC(=O)c3cc(Br)ccc23	0
CCN(C(=O)CCS(=O)(=O)CC1CC1(F)F)c2sc(nc2Cl)c3cccnc3	0
C(Cc1c[nH]c[nH+]1)c2ccccc2	0
CC\C(=N/NC=O)\c1ccc(Cl)cc1Cl	0
CN(C(=O)CCSCC1CC1(F)F)c2sc([nH+]c2C)c3cccnc3	0
CC(C)(C)c1nn(C(=O)N)c2c3ccccc3C(=O)c12	0
Cc1ccc2nc(cn2c1)c3cccnc3	0
COC(=O)c1ccc(cc1C(F)(F)F)C2=NOC(C2)(c3cc(Cl)c(Cl)c(Cl)c3)C(F)(F)F	0
Clc1nn(cc1N(CC2CC2)C(=O)C3CC3)c4cccnc4	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NS(=O)(=O)C)C	0
FC(F)(F)c1ccncc1C(=O)NC(=O)c2ccsc2	0
CC(CSCc1ccc(Cl)nc1)C(=O)N(C)c2sc([nH+]c2C)c3cncc(F)c3	0
CCC(=O)N(C(=O)C(C)SC)c1cn(nc1Cl)c2cccnc2	1
CN(C)C(=O)c1sc(nc1C)c2cccnc2	0
CCN(C(=O)C1CCCN(C1)C(=O)C(C)C)c2cn(nc2Cl)c3cccnc3	0
Cc1cccc(CNC(=S)N2CCSC2=O)c1C	0
C[C@H](c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2nc(c(C)s2)c3ccc(Br)cc3)C	0
Cc1cc(CCNc2ncnc3sc[nH+]c23)ccc1Oc4cc(ccn4)C(F)(F)F	0
C[C@@H]1CC[C@H]2[C@H](C1)C=C[C@H](C)[C@@H]2C(=O)C3=C([O-])C(NC3=O)C(O)c4ccc(O)cc4	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2oc(C)c(n2)c3ccc(Br)cc3)C	0
FC(F)(F)c1cnc2nc(oc2c1)c3cccnc3Cl	0
Clc1c(cccc1c2ncccn2)C(=O)Nc3ccnnc3	0
CSCCCNC(=O)c1cc(ncn1)c2cccnc2	0
FC(F)(F)C(F)(F)c1ccc2C(OC(=O)c2c1)c3c(Cl)cncc3Cl	0
CC(C)O\N=C(/N)\N=S(=O)(C)C(C\C=C\Cl)c1ccc(Cl)nc1	0
CC\C(=N/N(CC1CC1)C=O)\c2ccc(Cl)cc2	0
Fc1cncc(c1)c2nc(Cl)c(s2)N(CC#C)C(=O)CCSCCC(F)(F)F	1
CCOC(=O)c1sc(nc1C)c2cccnc2	0
CSc1cncc(F)c1N2C(=O)Oc3cc(ccc23)C(F)(F)F	0
C[C@H](NC(=O)OC(C)(C)C)C(=O)Nc1sc([nH+]c1C)c2cccnc2	0
CSC(C)C(=O)N(C(=O)CC(C)C)c1cn(nc1Cl)c2cccnc2	1
CSc1cncc(Cl)c1C2CN(C(=O)O2)c3ccc(cc3)C(F)(F)C(F)(F)F	0
CCN(C(=O)c1ccnc(c1)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
CCN(C(=O)C1CCN(CC1)C(=O)CCC#N)c2sc(nc2Cl)c3cccnc3	0
Cc1nn(cc1N(CC#C)C(=O)CCC(F)(F)F)c2cncc(F)c2	0
CS(=O)c1ccc2nc(sc2c1)c3cccnc3	1
CS\C(=N/Cc1ccccc1c2ccccc2)\N3CCOC3(C)C	0
Cc1nnc(CCSCCC(F)(F)F)n1c2cn(nc2Cl)c3cccnc3	0
FC(F)(F)c1ccc2B(OCc2c1)c3ccsc3	0
CCN(C(=O)NCc1ccc(nc1)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
C\N=C\[NH2+]c1c(C)cc(Cl)cc1Cl	0
FC(F)(F)c1ccc(cc1)N2CCc3nn(cc3C2=O)c4cccnc4	1
CS\C(=N/C1CCOc2ccccc12)\N3CCOC3=O	0
CSCC(C)C(=O)Nc1cnn(c1)c2cccnc2	0
CSC(C)C(=O)N(C(=O)OCC#C)c1cn(nc1Cl)c2cccnc2	0
Fc1ccc(cc1Br)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)Nc4ccc(F)c(NC(=O)COC(F)(F)F)c4F)C2(Cl)Cl	0
CCN(C(=O)CCSCCC(F)(F)Cl)c1cn(nc1Cl)c2cccnc2	1
CN(C(=O)CCSCC1CC1(F)F)c2nnc(s2)c3cccnc3	1
C\C(=N/NC=O)\c1cccc(F)c1	0
Fc1ccc(cn1)c2oc3ncc(cc3n2)C(F)(F)F	0
CC1(C)CC(Nc2cnccn2)C(C)(C)O1	0
CS(=O)(=O)c1cncc(F)c1C2OC(=O)c3cc(OC(F)(F)F)ccc23	0
CSCCC(=O)N(CCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
COCCO\N=C\c1sc(nc1C)c2cccnc2	0
FC(F)(F)c1cc(Oc2cccc(c2)C(=O)CC#N)ccc1Cl	0
FC(F)(F)CCSCCC(=O)N(CC#C)c1cn(nc1Cl)c2cccnc2	1
CCN(C(=O)CC\C(=N\OCCCC(F)(F)F)\C)c1cn(nc1Cl)c2cccnc2	0
CC(Oc1nc[nH+]cc1N2CCOCC2)c3ccc(cc3)C(F)(F)F	0
[O-][N+](=O)\C=C\1/[NH2+]CCN1Cc2ccc(Cl)nc2	1
Clc1cccc(n1)c2cn(nn2)c3cccnc3	1
C[NH+](C)CC\C=C\1/c2ccccc2Sc3cc(F)c(Cl)cc13	0
CSCC(C)C(=O)N(CC1CC1(F)F)c2cn(nc2Cl)c3cccnc3	0
FC(F)CN(Cc1ccc(Cl)nc1)C2=CC(=O)OC2	1
Fc1ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4cc(Cl)cc(Cl)c4)C3(Cl)Cl)ccc2Cl)cc1	1
CCN(C(=O)c1cc(NC(=O)[C@@H]2[C@@H](c3cc(Cl)cc(Cl)c3)C2(Cl)Cl)ccc1Cl)c4ccc(F)cc4	0
Cc1cccc(\N=C/2\C(\CCC(O2)(C)C)=C\Sc3ccc(F)cc3)c1C	0
CCOP(=O)(OCC)C(C(O)CC(F)(F)F)C(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)NC)c1cn(nc1Cl)c2cccnc2	1
ClCCNC(=O)NCc1ccccc1	0
Cc1ncccc1c2cn(nc2C)c3cccnc3	0
CCN(C(=O)C(CSC)C(=O)CCSC)c1sc(nc1Cl)c2cccnc2	0
FC(F)(F)c1ccccc1CC[NH+]2CCN(Cc3cc4OCOc4cc3Cl)CC2	0
CS(=O)[CH-]C(=O)N(CC#C)c1cn(nc1Cl)c2cccnc2	1
CCN(C(=O)CCS(=O)CCC(F)(F)F)c1cn(nc1Cl)c2ccc(O)nc2	0
Cc1nn(cc1N(CC#C)C(=O)[CH-]S(=O)(=O)C)c2cncc(F)c2	1
COc1cncnc1OCc2ccc(cc2)C(F)(F)F	0
FC(F)(F)c1ccc2cn(nc2n1)c3cccnc3	0
FC(F)(F)CCNC(=O)c1cnn(c1)c2cccnc2	0
Cn1c(nc2cc(cnc12)C(F)(F)F)c3ccncc3C(F)(F)F	0
Cc1cc(C)cc(c1)C(=O)n2c(Cl)nc(Cl)c2Cl	0
CSc1cncc(F)c1C2CC(=NO2)c3ccc(OC(F)(F)F)c(F)c3	0
CCN(C(=O)C(C)CSC)c1sc(nc1Cl)c2ccc[n+]([O-])c2	1
CC\C(=N\N=C(/c1ccc(OS(=O)(=O)C(F)(F)F)cc1)\c2ccc(Cl)nc2)\C	0
CCN(C(=O)C1CC1SC)c2cn(nc2Cl)c3cncc(F)c3	1
COc1cccc2cc(oc12)C(=O)Nc3cccnc3	0
NC(=S)N\N=C\c1cccnc1	0
Cc1[nH+]c(sc1NC(=O)CCS(=O)(=O)C)c2cccnc2	0
FC(F)(F)c1cccc(n1)c2cnn(c2)c3cccnc3	1
CC(C)C(=O)N(C(=O)C1CC1)c2cn(nc2Cl)c3cccnc3	1
FC(F)(F)c1ccncc1C(=O)NC(=[NH2+])c2cnccn2	0
CCN(C(=O)[C-](C)S(=O)CC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CC(C)(C)OC(=O)Nc1cnn(c1)c2cccnc2	0
CC1CCCC[NH+]1C2(CCCC2)C#Cc3ccccc3	0
Fc1ccc(F)c(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)n1	0
C[C@H](CS(=O)C)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	1
Cc1nn(cc1c2onc(c2)c3cccnc3)c4cccnc4	0
CCS(=NC(=O)c1cc(Cl)cc(C)c1NC(=O)c2cc(nn2c3ncccc3Cl)C(F)(F)F)CC	1
FC(F)(F)c1ccn(n1)c2ccc(nn2)c3cccnc3	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2nnc(C)s2)C	0
CSCC(C)C(=O)N(C(C)C)c1cn(nc1C)c2cncc(F)c2	0
CCN(C(=O)NCc1ccccn1)c2cn(nc2Cl)c3cccnc3	0
Ic1ccc(NC(=O)Cc2ccsc2)cc1	0
CC(=O)N1C(=O)N(Cc2cc(ccc12)C(F)(C(F)(F)F)C(F)(F)F)NCc3cccnc3	1
CN(C(=O)CCS(=O)CC1CC1(F)F)c2cn(nc2Cl)c3ccc[n+]([O-])c3	1
FC(F)(F)c1ccncc1C(=O)NC(=[NH2+])c2ccncc2	0
CCN(C(=O)CC(C)SC)c1cn(nc1C)c2cccnc2	0
C[C-](C(=O)N(CCC=O)c1cn(nc1Cl)c2cccnc2)S(=O)(=O)C	1
COC(=O)CCC1CN(CCC1=O)C(=O)OC(C)(C)C	0
CC(C)CC(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
CC(C)S(=O)(=O)[N-]c1sc(nc1C)c2cccnc2	0
CCN(C(=O)Cn1ncnn1)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)CCS(=O)(=O)C)c1cn(nc1C)c2cccnc2	0
CSCCC(=O)N(C)c1sc([nH+]c1Br)c2cccnc2	1
CCN(C(=O)C1CCCN(C1)C(=O)C)c2sc(nc2Cl)c3cccnc3	0
CCN(C(=O)c1ccnc(C)c1)c2sc(nc2Cl)c3cccnc3	0
Fc1ccc(cc1)C(=O)Nc2sc(nc2c3ccc(F)cc3)c4cccnc4	0
CN1CCCCC1c2cccnc2N	0
CN(C(=O)c1cnc(SCC2CC2)n1C)c3cccnc3	1
C[C@@H](CS(=O)C)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	1
Cc1ccc(c(C)c1)c2nc(nn2C)c3c(Cl)cncc3Cl	0
CN(C(=O)CC(O)(C(F)(F)F)C(F)(F)F)c1cn(nc1C)c2cccnc2	0
FC(F)(F)C1=CC2=NN(C(=O)N2C=C1)c3ccncc3	0
CC(C)C(=O)N1CCCC(C1)C(=O)N(C)c2sc([nH+]c2C)c3cccnc3	0
O=C(NC1CC1)c2cccc3nn(cc23)c4cccnc4	1
CC[C@H]1CCC[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)[NH+](C)C)[C@@H](C)C(=O)C3=C[C@H]4[C@@H]5C[C@@H](C[C@H]5C(=C[C@H]4[C@@H]3CC(=O)O1)C)O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]6O	0
CC(CSCCC(F)(F)F)C(=O)N(C)c1nnc(s1)c2cncc(F)c2	0
CCN(C(=O)c1ccc(SC(F)(F)F)cc1)c2cn(nc2Cl)c3cncc(F)c3	0
CCOC(=O)c1cccc(n1)n2ccc(n2)C(F)(F)F	0
O=C1NCc2nn(cc12)c3cccnc3	0
Cc1cccc(OCC(=O)NCCNS(=O)(=O)CCCCl)c1C	0
CCN(C(=O)CCSCCn1cc(Cl)cn1)c2cn(nc2Cl)c3cccnc3	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2nc(O)c(s2)c3ccccc3)C	1
CCOP(=S)(C)OCCN1CCCCC1c2cccnc2	0
FC(F)(F)c1ccc2sc(nc2c1)c3cncnc3	0
Brc1ccc(Oc2ccc(cn2)C#N)cc1COc3ccc(cn3)C#N	0
Cc1cncc(c1)c2cn(nc2C)c3cccnc3	0
FC(F)(F)c1ccc(COc2ncncc2Br)c(Cl)c1	0
C[C@@H](c1ccc(nc1)C(F)(F)F)[S@](=O)(=NC#N)C	1
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)NC(=O)c2cnccc2C(F)(F)F	0
CCSc1cncc(F)c1C2OC(=O)c3cc(ccc23)C(C)(C)C#N	0
Clc1nn(cc1N(CC#C)C(=O)[C-]2CCCS2(=O)=O)c3cccnc3	1
Fc1cc(F)c(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(Cl)c(Cl)c4)C3(Cl)Cl)ccc2Cl)cn1	0
CSCC(C)C(=O)N(CCF)c1c[nH+]c(s1)c2cccnc2	1
CN(CC(=O)N(C)c1sc([nH+]c1C)c2cccnc2)S(=O)(=O)C	0
C[C@H](CSCC(F)(F)F)NC(=O)c1cc(NC(=O)[C@@H]2[C@@H](c3cc(Cl)cc(Cl)c3)C2(Cl)Cl)ccc1Cl	0
CON(C)C(=O)Nc1ccc(Oc2cccc(n2)C(F)(F)F)cc1	0
Clc1nn(cc1c2nccs2)c3cccnc3	0
Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4cccc(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c1F	1
CN(C(=O)C(C)(C)CS(=O)(=O)C)c1nnc(s1)c2cccnc2	0
CSc1cncc(F)c1C2OC(=O)c3cc(ccc23)C(C)(C)C#N	0
CC[NH2+]\C=C(/C(=O)Nc1snc(CC)c1Cl)\c2ccc(OC(F)(F)C(F)F)cc2	1
CC(Nc1ncnc2nccnc12)c3ccc(Oc4nccc(n4)C(F)(F)F)cc3	0
OCCNC(=S)NC(Cc1cc(F)cc(F)c1)c2cccs2	1
Clc1ccc(OCC2CC[NH2+]2)cn1	0
Cc1nc(sc1C(=O)NNS(=O)(=O)C)c2cccnc2	0
CCNC(=O)c1cnn(c2ccc(cn2)C(F)(F)F)c1C(C)C	0
CC(NC(=S)N1CCOC1=O)c2ccc(F)cc2	0
CCN(C(=O)CCSCC(CCC(F)(F)F)C(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
Cc1n[nH]c(n1)c2cccc(NC(=O)Cc3ccccc3)c2	0
CC(C)(C)OC(=O)Nc1sc(nc1I)c2cncc(F)c2	0
CSC1=NN=C(C(=O)N1\N=C\c2ccccc2O)C(C)(C)C	0
COC(=O)c1ncsc1N=S(=O)(C)C(C)c2ccc(nc2)C(F)(F)F	0
FC(F)CNC(=O)c1cc(NC(=O)[C@@H]2[C@@H](c3cc(Cl)cc(Cl)c3)C2(Cl)Cl)ccc1Cl	0
CCN(C(=O)CC(C)SC)c1cn(nc1Cl)c2cccnc2	1
Clc1cc(Cl)cc(c1)[C@@H]2[C@@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)NCC4CC4)C2(Cl)Cl	1
CCN(C(=O)CC(C)C)c1sc(nc1Cl)c2cccnc2	0
CCOCCC(=O)N(CC)c1sc(nc1Cl)c2cccnc2	0
CCc1csc(N=S(=O)(C)C2(CC2)c3ccc(nc3)C(F)(F)F)n1	0
CC(CSCCC(F)(F)F)C(=O)N(CC#C)c1cn(nc1Cl)c2ccc[n+]([O-])c2	1
CSc1cccc(c1)\C(=N\NC=O)\C	0
CC(C)C(=O)N(C)c1cc[nH+]c(c1)c2cccnc2	0
CCN(C(=O)C(C)CSCCC(F)(F)F)c1cn(nc1C)c2ccc[n+]([O-])c2	0
FC(F)(F)c1cccc(n1)c2sc(nc2Cl)c3cccnc3	0
CCN(C(=O)C(C)SCCOC)c1cn(nc1Cl)c2cccnc2	0
Cc1nc(sc1c2cccc(n2)c3ncccn3)c4cccnc4	1
Cc1cccc(\C=N\N=C\c2ccc(C)nc2)c1	0
CC\C(=N/NC(=O)N)\c1ccccc1	0
CC\C=C\[C@H]1CCC[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)[NH+](C)C)[C@@H](C)C(=O)C3=C[C@H]4[C@@H]5C[C@@H](C[C@H]5C(=C[C@H]4[C@@H]3CC(=O)O1)C)O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](O)[C@H]6OC	0
CC(NC(=S)N1CCO/C/1=N\C(C)c2cccs2)c3cccs3	1
CCOC(=O)[C@@]1(C)CN(C(=O)O1)c2cc(Cl)cc(Br)c2	0
CN(C(=O)C1CCN(CC1)C(=O)C)c2cn(nc2Cl)c3cccnc3	1
CC(O)c1ccc(nc1)C(F)(F)F	0
CC1(C)CCC(CCC(C)(C)C1)NC(=O)c2cccc(NC=O)c2O	0
CC(F)(c1ccc(Cl)nc1)S(=O)(=NC#N)C	0
CCN(C(=O)CCS(=O)(=O)C)c1sc([nH+]c1C)c2cccnc2	0
Cc1c(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)cc(F)cc1[N+](=O)[O-]	0
FC(F)(F)c1cccc(c1)c2cn(nn2)c3cccnc3	0
Fc1cncc(c1)n2cc(Br)c(Cl)n2	0
CCO[C@@H]1[C@@H](OC)[C@H](C)OC(OC(=O)Nc2sc([nH+]c2C)c3cccnc3)[C@@H]1OC	0
CN(C(=O)CC(F)(F)F)c1c[nH+]c(s1)c2cccnc2	0
CCN(C(=O)CCSCC(F)F)c1cn(nc1Cl)c2cccnc2	0
F\C(=C/C(c1cc(Cl)c(F)c(Cl)c1)C(F)(F)F)\c2ccc(C(=O)NC3CCC(F)(F)CC3)c(c2)C(F)(F)F	0
CNc1nnc(s1)c2cnccc2C(F)(F)F	0
CC(C)c1ccc(cc1)C(C)Nc2ncnc3scc(Cl)c23	0
CN(C(=O)CCSCC1CC1(F)F)c2cn(nc2Br)c3cccnc3	0
Cc1ccc(OCC(F)(F)F)c(c1)N2\C(=N\C(=O)NCC(F)c3ccc(cc3)c4ncn(n4)c5ccc(OC(F)(F)F)cc5)\SC(Cl)C2=O	0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)n2	1
CCN(C(=O)CC\C(=N\Nc1nccc(n1)C(F)(F)F)\C)c2cn(nc2Cl)c3cccnc3	0
CO\N=C(/C)\CCC(=O)N(C)c1nnc(s1)c2cccnc2	0
CC(C#C)N(C(=O)[C-](C)S(=O)(=O)C)c1cn(nc1Cl)c2ccc[n+]([O-])c2	1
CCN(C(=O)c1cccs1)c2cn(nc2Cl)c3cccnc3	0
CC(C#C)N(C(=O)CCSCCC(F)(F)F)c1sc(nc1C)c2cccnc2	0
CC(=O)N\N=C(/c1ccc(OS(=O)(=O)C(F)(F)F)cc1)\c2ccc(Cl)nc2	0
CCOC(=O)c1nnsc1N2CCC(CC2)C(=O)c3ccc(Cl)nc3	0
CCS(=O)(=O)C(C)CC(=O)N(C)c1nnc(s1)c2cccnc2	0
CSC(C)(C)CC(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
FC(F)(F)c1ccc2nc(sc2c1)c3ccncc3	0
C\C(=N/OCc1ccccc1)\CN2CCc3nn(cc3C2=O)c4cccnc4	0
CCN(C(=O)CCSC(=O)C)c1cn(nc1Cl)c2cccnc2	0
CC(C#C)N(C(=O)[CH-]S(=O)(=O)C)c1cn(nc1C)c2ccc[n+]([O-])c2	0
FC(F)(F)c1ccc(cc1)C2=NOC(C2)c3ccncc3Cl	0
O=C1N(CC#C)N=C(SCc2ccccc2)N1CC#C	0
Cc1cc(C)cc(CC(NC(=S)NCCOCc2ccccc2)c3cccc(Cl)c3Cl)c1	0
CON(C)CCOc1cc(COc2ccc(F)c(c2)c3cccc(OC(F)(F)F)c3)n(C)n1	0
CN(C(=O)C)n1cc([nH+]c1C)c2cccnc2	0
Fc1ccc(NC(=O)c2cc(NC(=O)[C@@H]3[C@@H](c4cc(Cl)cc(Cl)c4)C3(Cl)Cl)ccc2Cl)cc1	0
Cc1[nH+]c(sc1NC(=O)NCCO)c2cncc(F)c2	0
CN(C(=O)CCN1CCCC1=O)c2cn(nc2Cl)c3cccnc3	0
CCSc1cnccc1c2ncc(c3ccc(cc3)C(F)(F)F)n2C	0
COCS\C(=N/c1cn(nc1Cl)c2cccnc2)\C(C)SC	0
CC[NH2+]\C=C(/C(=O)Nc1snc(CC)c1Cl)\c2ccc(Oc3ccc(Br)cn3)cc2	1
CCS(=O)(=O)c1cc(ccc1c2ncc(c3ccc(Cl)cc3)n2C)C(F)(F)F	1
CN(C(=O)NCC=C)c1sc([nH+]c1Cl)c2cccnc2	1
COCCOC(=O)Nc1sc([nH+]c1C)c2cccnc2	0
FC1(F)CC1CSCCC(=O)N(CC2CC2)c3sc([nH+]c3Cl)c4cccnc4	0
CC(CS(=O)(=O)C)C(=O)N(CC1CC1)c2sc([nH+]c2C)c3cccnc3	1
Cc1cccc(\C=N\N=C\c2ccccc2C)c1	0
CSCC(C)C(=O)N(C(=O)CCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O\N=C\c2ccc(cc2)c3cn(cn3)c4ccc(OC(F)(F)F)cc4)[C@@H]1OC	0
CS\C(=N/[C@H]1CCc2ccccc12)\N3CCOC3(C)C	1
CSCCC(=O)N(C)c1sc([nH+]c1Cl)c2cncc(Cl)c2	0
CN(C(=O)C(C)(C)CSCC(F)(F)F)c1nnc(s1)c2cccnc2	1
O=C(Nc1cccnc1)N2CCN(CC3CC3)C(=O)C2	0
CSCO\N=C/1\CCCc2nn(cc12)c3cccnc3	0
CCN(c1ccc(cn1)c2ccccc2)c3cn(nc3Cl)c4cccnc4	0
COc1ccc(cc1OC)c2csc(N=S(=O)(C)C(C)c3ccc(nc3)C(F)(F)F)n2	0
Fc1ccc(cc1CO\N=C\NC(=S)Nc2ccc(cn2)C(F)(F)F)C(F)(F)F	0
CC(CSCC=C)C(=O)Nc1sc([nH+]c1C)c2cncc(F)c2	0
